web-scraper-order,web-scraper-start-url,School Name,URL,State
"1647724905-149","https://searchenginesmarketer.com/company/resources/university-college-list/","Diablo Valley College","http://dvc.edu","CA"
"1647724905-617","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Chicago","http://uchicago.edu","IL"
"1647724905-1784","https://searchenginesmarketer.com/company/resources/university-college-list/","Regent University","http://regent.edu","VA"
"1647724905-678","https://searchenginesmarketer.com/company/resources/university-college-list/","The University of Kansas","http://ku.edu","KS"
"1647724905-1431","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Portland","http://up.edu","OR"
"1647724905-177","https://searchenginesmarketer.com/company/resources/university-college-list/","Imperial Valley College","http://imperial.edu","CA"
"1647724905-1768","https://searchenginesmarketer.com/company/resources/university-college-list/","Ferrum College","http://ferrum.edu","VA"
"1647724905-108","https://searchenginesmarketer.com/company/resources/university-college-list/","California College of the Arts","http://cca.edu","CA"
"1647724905-1492","https://searchenginesmarketer.com/company/resources/university-college-list/","Mansfield University","http://mansfield.edu","PA"
"1647724905-929","https://searchenginesmarketer.com/company/resources/university-college-list/","Minnesota State University Moorhead","http://mnstate.edu","MN"
"1647724905-1490","https://searchenginesmarketer.com/company/resources/university-college-list/","Lycoming College","http://lycoming.edu","PA"
"1647724905-625","https://searchenginesmarketer.com/company/resources/university-college-list/","Saint John’s College","http://stjohnscollegespringfield.edu","Ill"
"1647724905-958","https://searchenginesmarketer.com/company/resources/university-college-list/","Harris-Stowe State University","http://hssu.edu","MO"
"1647724905-715","https://searchenginesmarketer.com/company/resources/university-college-list/","Loyola University New Orleans","http://loyno.edu","LA"
"1647724905-1213","https://searchenginesmarketer.com/company/resources/university-college-list/","Dominican College","http://dc.edu","NY"
"1647724905-371","https://searchenginesmarketer.com/company/resources/university-college-list/","Delaware Technical Community College","http://dtcc.edu","DE"
"1647724905-633","https://searchenginesmarketer.com/company/resources/university-college-list/","Earlham College","http://earlham.edu","IN"
"1647724905-795","https://searchenginesmarketer.com/company/resources/university-college-list/","Western New England University","http://wne.edu","MA"
"1647724905-596","https://searchenginesmarketer.com/company/resources/university-college-list/","Prairie State College","http://prairiestate.edu","IL"
"1647724905-600","https://searchenginesmarketer.com/company/resources/university-college-list/","Rockford University","http://rockford.edu","IL"
"1647724905-1261","https://searchenginesmarketer.com/company/resources/university-college-list/","Niagara University","http://niagara.edu","NY"
"1647724905-705","https://searchenginesmarketer.com/company/resources/university-college-list/","The Southern Baptist Theological Seminary","http://sbts.edu","KY"
"1647724905-1288","https://searchenginesmarketer.com/company/resources/university-college-list/","Saint Lawrence University","http://stlawu.edu","NY"
"1647724905-391","https://searchenginesmarketer.com/company/resources/university-college-list/","Florida Gulf Coast University","http://fgcu.edu","FL"
"1647724905-113","https://searchenginesmarketer.com/company/resources/university-college-list/","Claremont Graduate University","http://cgu.edu","CA"
"1647724905-455","https://searchenginesmarketer.com/company/resources/university-college-list/","Covenant College","http://covenant.edu","GA"
"1647724905-161","https://searchenginesmarketer.com/company/resources/university-college-list/","Fuller Theological Seminary","http://fuller.edu","CA"
"1647724905-1083","https://searchenginesmarketer.com/company/resources/university-college-list/","Western Carolina University","http://wcu.edu","NC"
"1647724905-791","https://searchenginesmarketer.com/company/resources/university-college-list/","Wellesley College","http://wellesley.edu","MA"
"1647724905-224","https://searchenginesmarketer.com/company/resources/university-college-list/","Pacific College of Oriental Medicine","http://pacificcollege.edu","CA"
"1647724905-974","https://searchenginesmarketer.com/company/resources/university-college-list/","Northwest Missouri State University","http://nwmissouri.edu","MO"
"1647724905-1426","https://searchenginesmarketer.com/company/resources/university-college-list/","Reed College","http://reed.edu","OR"
"1647724905-696","https://searchenginesmarketer.com/company/resources/university-college-list/","Kentucky Community and Technical College System","http://kctcs.edu","KY"
"1647724905-519","https://searchenginesmarketer.com/company/resources/university-college-list/","Loras College","http://loras.edu","IA"
"1647724905-856","https://searchenginesmarketer.com/company/resources/university-college-list/","Adrian College","http://adrian.edu","MI"
"1647724905-985","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Central Missouri","http://ucmo.edu","MO"
"1647724905-1424","https://searchenginesmarketer.com/company/resources/university-college-list/","Portland Community College","http://pcc.edu","OR"
"1647724905-1466","https://searchenginesmarketer.com/company/resources/university-college-list/","Geneva College","http://geneva.edu","PA"
"1647724905-1761","https://searchenginesmarketer.com/company/resources/university-college-list/","Weber State University","http://weber.edu","UT"
"1647724905-1821","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Vermont","http://uvm.edu","VT"
"1647724905-1697","https://searchenginesmarketer.com/company/resources/university-college-list/","Sam Houston State University","http://shsu.edu","TX"
"1647724905-719","https://searchenginesmarketer.com/company/resources/university-college-list/","LSU Health Sciences Center – New Orleans","http://lsuhscshreveport.edu","LA"
"1647724905-551","https://searchenginesmarketer.com/company/resources/university-college-list/","Elmhurst College","http://elmhurst.edu","IL"
"1647724905-1128","https://searchenginesmarketer.com/company/resources/university-college-list/","Southern New Hampshire University","http://snhu.edu","NH"
"1647724905-333","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Colorado Colorado Springs","http://uccs.edu","CO"
"1647724905-1502","https://searchenginesmarketer.com/company/resources/university-college-list/","Neumann University","http://neumann.edu","PA"
"1647724905-1505","https://searchenginesmarketer.com/company/resources/university-college-list/","Philadelphia College of Osteopathic Medicine","http://pcom.edu","PA"
"1647724905-1384","https://searchenginesmarketer.com/company/resources/university-college-list/","Langston University","http://langston.edu","OK"
"1647724905-191","https://searchenginesmarketer.com/company/resources/university-college-list/","La Sierra University","http://lasierra.edu","CA"
"1647724905-247","https://searchenginesmarketer.com/company/resources/university-college-list/","School of Continuing Education","http://sce.edu","CA"
"1647724905-1578","https://searchenginesmarketer.com/company/resources/university-college-list/","TriCounty Technical College","http://tctc.edu","SC"
"1647724905-1436","https://searchenginesmarketer.com/company/resources/university-college-list/","Alvernia University","http://alvernia.edu","PA"
"1647724905-1032","https://searchenginesmarketer.com/company/resources/university-college-list/","Davidson College","http://davidson.edu","NC"
"1647724905-1113","https://searchenginesmarketer.com/company/resources/university-college-list/","Saint Anselm College","http://anselm.edu","NH"
"1647724905-275","https://searchenginesmarketer.com/company/resources/university-college-list/","University of California Los Angeles","http://ucla.edu","CA"
"1647724905-1908","https://searchenginesmarketer.com/company/resources/university-college-list/","Western Technical College","http://westerntc.edu","WI"
"1647724905-990","https://searchenginesmarketer.com/company/resources/university-college-list/","Westminster College, Missouri","http://westminster-mo.edu","MO"
"1647724905-20","https://searchenginesmarketer.com/company/resources/university-college-list/","Northwest-Shoals Community College","http://nwscc.edu","AL"
"1647724905-734","https://searchenginesmarketer.com/company/resources/university-college-list/","Bentley University","http://bentley.edu","MA"
"1647724905-941","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Minnesota","http://umn.edu","MN"
"1647724905-450","https://searchenginesmarketer.com/company/resources/university-college-list/","Child Care Education Institute","http://cceionline.edu","GA"
"1647724905-1818","https://searchenginesmarketer.com/company/resources/university-college-list/","School for International Training","http://sit.edu","VT"
"1647724905-1091","https://searchenginesmarketer.com/company/resources/university-college-list/","North Dakota University System","http://ndus.edu","ND"
"1647724905-881","https://searchenginesmarketer.com/company/resources/university-college-list/","Kalamazoo Valley Community College","http://kvcc.edu","MI"
